channel,duration,meter_id,quality,timestamp,value
1,0,1349587206,1,20250124,24933
1,0,5928471306,1,20250124,79412
1,0,7803164925,1,20250124,87581
10,0,3614079528,1,20250122,4920
1,0,6925718043,1,20250123,14990
1,0,9481235670,1,20250122,5333
10,0,5076491382,1,20250123,1859
1,0,8265704913,1,20250124,9580
1,0,3742905618,1,20250123,38359
11,0,7506841293,1,20250122,2490
1,0,9186402357,1,20250124,84217
1,0,4069157328,1,20250122,0
1,0,2756309841,1,20250124,58929
1,0,6489725301,1,20250124,81087
1,0,8631409275,1,20250122,12309
1,0,1397582640,1,20250123,224645
1,0,5126903478,1,20250123,78664
1,0,7945823160,1,20250122,92969
3,0,3609158742,1,20250123,98009
1,0,6978042513,4,20250124,51922
1,0,9426103578,1,20250123,23785
1,0,5236409187,1,20250122,14369
1,0,7614852093,1,20250123,94249
1,0,4089736512,1,20250123,13319
1,0,2896170548,1,20250124,724
10,0,6705382941,1,20250124,2621
10,0,8957213406,1,20250123,9635
1,0,1408593762,1,20250123,95503
10,0,5981347206,1,20250123,9113
10,0,8276194053,1,20250123,4886
1,0,3817406295,1,20250123,32390
1,0,7498103625,1,20250123,37147
1,0,9164528703,1,20250123,66848
1,0,4127605983,1,20250124,65215
1,0,2763054195,1,20250124,58753
1,0,6429751083,1,20250122,52931
1,0,8594201736,1,20250124,33270
1,0,1329607845,1,20250124,22373
3,0,5048219763,1,20250124,88566
1,0,7815023694,1,20250123,5739
10,0,3692485170,1,20250123,3346
1,0,6951307482,1,20250122,28739
1,0,9307451628,1,20250122,28313
1,0,5162489037,1,20250122,27029
1,0,7635071284,1,20250124,11357
1,0,4019758632,1,20250123,30234
1,0,2953167480,1,20250124,31703
10,0,6739158024,1,20250123,4943
11,0,8976304215,1,20250123,5101
10,0,1449067832,1,20250123,3329
1,0,5997138420,1,20250123,77070
10,0,8235496173,1,20250123,8999
1,0,3726854109,1,20250124,62413
1,0,7489306215,1,20250124,5695
1,0,9157463802,1,20250122,74508
10,0,4103259867,1,20250123,8889
1,0,2794618370,1,20250122,75216
1,0,6384279510,1,20250122,87882
1,0,8529367014,1,20250122,47171
1,0,1379685402,1,20250122,4600
10,0,5038716924,1,20250123,2088
1,0,7895041623,1,20250124,29041
1,0,3609425871,1,20250122,54650
1,0,6925180374,1,20250123,46572
1,0,9347015862,1,20250124,22008
1,0,5279634108,1,20250123,77052
10,0,7640253189,1,20250123,1141
1,0,4091587632,1,20250124,49232
1,0,2864175903,1,20250123,55762
1,0,6782403591,1,20250123,70432
10,0,8925647031,1,20250122,5462
1,0,1457039826,1,20250123,158547
1,0,5904867132,1,20250124,86177
1,0,8209617543,1,20250122,47879
10,0,3857190462,1,20250124,5584
1,0,7421063895,1,20250123,38645
3,0,9185476032,1,20250122,98958
1,0,4169375208,1,20250122,44391
1,0,2785149637,1,20250124,29252
11,0,6498705123,1,20250123,2639
1,0,8673412095,1,20250122,7522
1,0,1348752960,1,20250122,71107
1,0,5120846973,1,20250122,55457
1,0,7936405128,1,20250124,99592
1,0,3528741096,1,20250123,62672
1,0,6815923740,1,20250123,25026
1,0,9308461752,1,20250124,29186
1,0,5249703618,1,20250122,39799
1,0,7692154830,1,20250122,64262
3,0,4075821369,1,20250124,45342
1,0,2916645803,1,20250124,14499
1,0,6752398014,1,20250124,79444
3,0,8916705423,1,20250122,7572
7,0,1482659037,1,20250123,1969
1,0,5982704513,1,20250122,81394
1,0,8243109675,1,20250122,54886
10,0,3792416508,1,20250123,3188
1,0,7518064392,1,20250123,30359
1,0,9172045863,1,20250123,63391
1,0,4158672039,1,20250124,58737
1,0,2734819065,1,20250122,60149
1,0,6467502913,1,20250123,19494
1,0,8624917305,1,20250122,48747
3,0,1392645807,1,20250122,8451
1,0,5087169243,1,20250122,47963
10,0,7826301495,1,20250122,1165
1,0,3605948712,1,20250123,66118
1,0,6958204137,1,20250123,69221
10,0,9365821704,1,20250123,68
11,0,5280417693,1,20250122,1323
10,0,7615902438,1,20250123,3867
10,0,4128735069,1,20250123,4959
1,0,2985176403,1,20250124,77402
1,0,6704821593,1,20250123,92681
1,0,8947103652,1,20250122,31321
1,0,1429658073,1,20250123,40876
1,0,5974806231,1,20250124,2135
1,0,8213057469,1,20250123,88166
1,0,3831472095,1,20250123,70827
3,0,7459028163,1,20250123,2349
10,0,9104675824,1,20250123,3652
1,0,4186792053,1,20250123,14202
1,0,2769415308,1,20250123,83797
1,0,6397182540,1,20250123,54211
1,0,8546907132,1,20250124,62086
1,0,1304869572,1,20250123,37209
1,0,5039062748,1,20250123,96090
1,0,7891604523,1,20250123,36863
1,0,3627418905,1,20250122,47401
10,0,6982045317,1,20250122,2743
1,0,9418635720,1,20250123,24062
1,0,5947201863,1,20250122,66881
1,0,8476102395,1,20250124,7356
1,0,1209587436,1,20250123,90151
1,0,7692405813,1,20250123,68898
1,0,9367142058,1,20250124,7538
1,0,5186934702,1,20250124,93580
10,0,2768504193,1,20250123,1200
10,0,6895174028,1,20250123,5202
10,0,4509382176,1,20250123,5451
10,0,3027649815,1,20250124,7851
3,0,8713506924,1,20250122,7487
1,0,1598743206,1,20250123,40111
10,0,6041983752,1,20250124,3986
1,0,9237458016,1,20250123,30103
11,0,7365021489,1,20250122,2287
24,0,5184072963,4,20250122,3868
1,0,2849763150,1,20250123,68983
9,0,6907412853,1,20250123,41321
7,0,8576194302,1,20250123,40554
1,0,1349587206,1,20250123,20430
1,0,5928471306,1,20250124,6775
1,0,7803164925,1,20250124,32132
1,0,3614079528,1,20250122,290940
1,0,6925718043,1,20250123,73816
1,0,9481235670,1,20250123,79648
10,0,5076491382,1,20250123,7087
1,0,8265704913,1,20250122,66523
1,0,3742905618,1,20250124,43167
10,0,7506841293,1,20250123,7889
1,0,9186402357,1,20250122,63397
10,0,4069157328,1,20250122,9364
1,0,2756309841,1,20250122,67618
10,0,6489725301,1,20250124,389
1,0,8631409275,1,20250123,67175
1,0,1397582640,1,20250123,28295
1,0,5126903478,1,20250124,29671
1,0,7945823160,1,20250123,95837
10,0,3609158742,1,20250123,5721
10,0,6978042513,1,20250122,774
1,0,9426103578,1,20250123,80261
1,0,5236409187,1,20250123,4898
1,0,7614852093,1,20250122,405013
10,0,4089736512,1,20250122,6152
1,0,2896170548,1,20250122,79235
1,0,6705382941,1,20250122,32385
1,0,8957213406,1,20250122,19310
1,0,1408593762,1,20250123,65637
1,0,5981347206,1,20250124,31473
1,0,8276194053,1,20250122,56517
1,0,3817406295,1,20250123,82853
1,0,7498103625,1,20250124,165601
1,0,9164528703,1,20250124,31356
1,0,4127605983,1,20250123,0
10,0,2763054195,1,20250122,8651
10,0,6429751083,1,20250122,4660
1,0,8594201736,1,20250123,41667
1,0,1329607845,1,20250124,98656
1,0,5048219763,1,20250122,29015
3,0,7815023694,1,20250122,2792
1,0,3692485170,1,20250122,27407
1,0,6951307482,1,20250123,44434
1,0,9307451628,53,20250123,31905
1,0,5162489037,1,20250122,60034
1,0,7635071284,1,20250122,23121
11,0,4019758632,1,20250122,2841
1,0,2953167480,1,20250122,83816
1,0,6739158024,1,20250123,60005
1,0,8976304215,1,20250124,75818
1,0,1449067832,1,20250122,55628
10,0,5997138420,1,20250122,7862
1,0,8235496173,1,20250123,84618
1,0,3726854109,1,20250124,57694
1,0,7489306215,1,20250124,20646
1,0,9157463802,1,20250122,13347
1,0,4103259867,1,20250122,84478
3,0,2794618370,1,20250122,17249
11,0,6384279510,1,20250122,156
1,0,8529367014,1,20250122,69047
1,0,1379685402,1,20250123,67049
8,0,5038716924,1,20250124,74512
1,0,7895041623,1,20250123,81071
1,0,3609425871,1,20250123,92589
1,0,6925180374,1,20250122,59392
1,0,9347015862,1,20250122,50820
10,0,5279634108,1,20250122,349
10,0,7640253189,1,20250123,9637
1,0,4091587632,1,20250123,44084
1,0,2864175903,1,20250122,65043
1,0,6782403591,1,20250123,35068
1,0,8925647031,1,20250123,83518
1,0,1457039826,1,20250122,9199
1,0,5904867132,1,20250124,46987
1,0,8209617543,1,20250124,18901
1,0,3857190462,1,20250124,294
1,0,7421063895,1,20250124,8236
3,0,9185476032,1,20250123,28088
1,0,4169375208,1,20250123,99967
1,0,2785149637,1,20250123,47504
1,0,6498705123,1,20250123,4470
1,0,8673412095,1,20250124,93744
10,0,1348752960,1,20250122,4054
10,0,5120846973,1,20250123,61995
1,0,7936405128,1,20250123,80801
1,0,3528741096,1,20250122,40588
10,0,6815923740,1,20250122,7567
3,0,9308461752,1,20250122,98552
10,0,5249703618,1,20250123,5171
1,0,7692154830,1,20250123,91606
10,0,4075821369,1,20250123,5248
1,0,2916645803,1,20250124,11282
1,0,6752398014,1,20250122,11785
1,0,8916705423,1,20250123,37661
13,0,1482659037,1,20250124,74124
1,0,5982704513,1,20250124,62734
7,0,8243109675,1,20250122,4659
1,0,3792416508,1,20250123,71451
3,0,7518064392,1,20250123,99403
10,0,9172045863,1,20250122,4633
1,0,4158672039,1,20250123,46734
1,0,2734819065,1,20250123,70309
1,0,6467502913,1,20250124,64186
1,0,8624917305,1,20250124,36039
1,0,1392645807,1,20250123,74005
1,0,5087169243,1,20250122,1734
10,0,7826301495,1,20250122,2002
1,0,3605948712,1,20250123,15062
1,0,6958204137,1,20250122,48459
1,0,9365821704,1,20250122,58559
1,0,5280417693,1,20250123,61982
1,0,7615902438,1,20250122,43087
1,0,4128735069,1,20250123,51133
1,0,2985176403,1,20250122,40191
1,0,6704821593,1,20250124,15327
1,0,8947103652,1,20250124,49877
1,0,1429658073,1,20250124,37110
10,0,5974806231,1,20250123,2966
1,0,8213057469,1,20250124,37
1,0,3831472095,1,20250124,16219
10,0,7459028163,1,20250122,5092
1,0,9104675824,1,20250124,98609
1,0,4186792053,1,20250123,64929
10,0,2769415308,1,20250124,4062
1,0,6397182540,1,20250123,67863
1,0,8546907132,1,20250124,35430
10,0,1304869572,1,20250123,9337
10,0,5039062748,1,20250123,1014
1,0,7891604523,1,20250122,51906
1,0,3627418905,1,20250122,2245
1,0,6982045317,1,20250124,72713
1,0,9418635720,1,20250124,9137
1,0,5829637410,1,20250124,21080
1,0,7498203156,1,20250123,75882
1,0,1064927385,1,20250124,97510
1,0,9641758203,1,20250122,52350
11,0,5786401932,1,20250123,966
1,0,8239571046,1,20250123,13662
3,0,4916207853,1,20250123,27411
1,0,3604187592,1,20250123,2695
1,0,7069584213,1,20250122,152479
10,0,2583076941,1,20250122,6688
1,0,8197456032,1,20250124,23606
1,0,1479620583,1,20250123,2308
10,0,6043817925,1,20250122,2133
1,0,9352704816,1,20250122,6971
11,0,7129465308,1,20250122,587
1,0,5897134620,1,20250123,45377
1,0,2784695031,1,20250124,2249
10,0,6402817594,1,20250124,8185
1,0,8570942316,1,20250123,96674
1,0,1328567940,1,20250122,84071
10,0,5924703186,1,20250123,6161
1,0,7845193602,1,20250123,65141
1,0,3618742059,1,20250122,42508
1,0,6985204713,1,20250122,28693
1,0,9407681523,1,20250122,23573
1,0,5276409831,1,20250124,61755
1,0,7683952104,1,20250122,3042
1,0,4059683721,1,20250122,9359
1,0,2965178403,1,20250124,69631
1,0,6732849510,1,20250124,80174
1,0,8947025361,1,20250122,630039
1,0,1459837620,1,20250124,37268
11,0,5017649283,1,20250123,3062
10,0,7832601549,1,20250123,3397
1,0,3624985701,1,20250122,39343
1,0,6975013824,1,20250122,13614
1,0,9301274685,1,20250122,67189
1,0,5187093642,1,20250122,63197
1,0,7648192053,1,20250124,69264
1,0,4095876321,1,20250124,2947
10,0,2846039751,1,20250123,9401
1,0,6751483290,1,20250124,2681
10,0,8924637501,1,20250123,3553
1,0,1407289563,1,20250122,51354
1,0,5990743186,1,20250123,67686
10,0,8215367049,1,20250123,9051
3,0,3870926415,1,20250124,78269
10,0,7469182053,1,20250123,1431
1,0,9135804267,1,20250124,50220
1,0,4109625738,1,20250123,5150
10,0,2794816305,1,20250123,3653
10,0,6480752931,1,20250123,2826
10,0,8679425013,1,20250123,3506
1,0,1307964528,53,20250131,6289
10,0,5073849621,1,20250122,1684
1,0,7826503914,1,20250123,15976
1,0,3619427850,1,20250123,63710
1,0,6903178542,1,20250122,5747
1,0,9342156708,1,20250122,75129
1,0,5207846139,1,20250123,0
10,0,7693512048,1,20250124,4234
1,0,4028759163,1,20250124,87780
1,0,2986145037,1,20250124,59300
1,0,6719508423,1,20250122,45424
10,0,8964753012,1,20250123,8681
1,0,1492738605,1,20250122,97980
1,0,5936081472,1,20250124,32888
1,0,8293147650,1,20250122,4862
1,0,3749581206,1,20250124,4904
1,0,7528063491,1,20250124,21416
1,0,9152673804,1,20250123,47999
10,0,4186035792,1,20250122,1129
1,0,2735986104,1,20250124,11105
1,0,6457219830,1,20250122,91236
1,0,8629405173,1,20250124,72477
1,0,1354872096,1,20250123,19583
1,0,5039721846,1,20250122,20355
1,0,7891264305,1,20250122,19724
10,0,3697405128,1,20250124,1401
1,0,6928573410,1,20250123,32735
1,0,9370625184,1,20250124,47329
1,0,5260319847,53,20250122,12424
1,0,7639458021,1,20250124,5259
10,0,4081359726,1,20250123,4201
1,0,2876054139,1,20250122,75133
1,0,6784195301,1,20250123,59295
1,0,8957032461,1,20250124,94297
1,0,1409678325,1,20250124,75845
10,0,5964803712,1,20250122,267
10,0,8236941057,1,20250122,2951
11,0,3860572491,1,20250123,0
1,0,7415038926,1,20250123,11719
1,0,9182076354,1,20250124,41675
10,0,4150369728,1,20250123,1858
10,0,2784513096,1,20250122,9698
10,0,6493057182,1,20250123,326
1,0,8672149503,1,20250124,1493
1,0,1349258076,1,20250124,53540
1,0,5126380947,1,20250123,87409
1,0,7938012645,1,20250123,15137
1,0,3524790618,1,20250122,28349
1,0,6813905427,1,20250123,420937
1,0,9307416852,1,20250123,53706
1,0,5249160387,1,20250122,57502
10,0,7690548213,1,20250123,6674
1,0,4076825319,1,20250123,252499
1,0,2918357604,1,20250124,82086
1,0,6750234198,1,20250122,99782
10,0,8915407623,1,20250123,2589
1,0,1482706935,1,20250124,2907
1,0,5986240713,3,20250123,19426
1,0,8247153906,1,20250122,14076
10,0,3796405128,1,20250124,1951
10,0,7514892036,1,20250122,4561
1,0,9178203645,1,20250123,24132
1,0,4169875023,1,20250122,4896
1,0,2736048159,1,20250124,71245
10,0,6463189702,1,20250124,407
1,0,8620597431,1,20250122,21109
10,0,1397865402,1,20250124,6696
10,0,7610423985,1,20250124,7176
1,0,4125987304,1,20250122,14195
1,0,2987654019,1,20250123,6684
1,0,6705893412,1,20250122,13174
1,0,8942137506,1,20250123,12475
1,0,1425609873,1,20250123,72540
1,0,5978132460,1,20250123,18014
1,0,8214597036,1,20250122,89288
1,0,3837104592,1,20250124,20452
1,0,7452186903,1,20250123,59467
1,0,9106375248,1,20250123,89735
3,0,4189652730,1,20250123,99465
10,0,2761849350,1,20250123,1382
1,0,6394128750,1,20250124,78621
1,0,8542916037,1,20250124,8451
1,0,1315076942,1,20250123,65558
1,0,5036821974,1,20250122,72638
10,0,7896402135,1,20250123,9899
1,0,3659207481,1,20250122,101615
1,0,6974835120,1,20250122,3918
1,0,9401867532,1,20250123,33345
10,0,8265704913,1,20250123,1048
1,0,3742905618,1,20250123,3825
10,0,7506841293,1,20250123,4212
1,0,9186402357,1,20250123,6785
11,0,4069157328,1,20250123,643
1,0,2756309841,1,20250122,82883
10,0,6489725301,1,20250123,9995
1,0,8631409275,1,20250122,36371
1,0,1397582640,1,20250122,74555
10,0,5126903478,1,20250123,1048
10,0,7945823160,1,20250122,3452
10,0,3609158742,1,20250124,374
1,0,6978042513,1,20250124,46247
1,0,9426103578,1,20250122,85147
10,0,5236409187,1,20250123,8286
1,0,7614852093,1,20250123,54310
1,0,4089736512,1,20250124,69086
1,0,2896170548,1,20250124,60937
1,0,6705382941,1,20250123,207
1,0,8957213406,1,20250124,42772
1,0,1408593762,1,20250122,29171
3,0,5981347206,1,20250123,78194
10,0,8276194053,1,20250122,4638
1,0,3817406295,1,20250124,19272
1,0,7498103625,1,20250124,7577
1,0,9164528703,1,20250124,64999
10,0,4127605983,1,20250122,5986
1,0,2763054195,1,20250122,75115
1,0,6429751083,1,20250122,35824
1,0,8594201736,1,20250122,94852
3,0,1329607845,1,20250123,1495
1,0,5048219763,1,20250124,80826
1,0,7815023694,1,20250122,19636
10,0,3692485170,1,20250123,1019
11,0,6951307482,1,20250122,3168
10,0,9307451628,1,20250123,9314
3,0,5162489037,1,20250123,712
1,0,7635071284,1,20250124,30764
1,0,4019758632,1,20250123,72887
1,0,2953167480,1,20250124,77828
1,0,6739158024,1,20250124,21
10,0,8976304215,1,20250123,8715
1,0,1449067832,1,20250122,3800
1,0,5997138420,1,20250123,164
10,0,8235496173,1,20250122,978
1,0,3726854109,1,20250122,60713
1,0,7489306215,1,20250122,199680
1,0,9157463802,1,20250123,15026
10,0,4103259867,1,20250122,96
1,0,2794618370,1,20250124,90422
1,0,6384279510,1,20250122,17609
1,0,8529367014,1,20250122,49736
1,0,1379685402,1,20250124,98635
1,0,5038716924,1,20250122,9732
1,0,7895041623,1,20250122,92221
1,0,3609425871,1,20250124,29202
1,0,6925180374,1,20250124,0
1,0,9347015862,1,20250122,74098
10,0,5279634108,1,20250122,850
15,0,7640253189,1,20250124,23
1,0,4091587632,1,20250123,8836
10,0,2864175903,1,20250124,155
1,0,6782403591,1,20250124,3652
1,0,8925647031,1,20250123,97952
1,0,1457039826,1,20250123,7271
1,0,5904867132,1,20250124,63653
1,0,8209617543,1,20250124,86621
11,0,3857190462,1,20250122,1751
1,0,7421063895,1,20250124,16922
10,0,9185476032,1,20250123,915
1,0,4169375208,1,20250123,2971
1,0,2785149637,1,20250124,48380
1,0,6498705123,1,20250123,11747
1,0,8673412095,1,20250123,33741
1,0,1348752960,1,20250123,43870
1,0,5120846973,1,20250124,35558
1,0,7936405128,1,20250124,44276
3,0,3528741096,1,20250123,1456
1,0,6815923740,1,20250123,1946
1,0,9308461752,1,20250122,75222
10,0,5249703618,1,20250123,5682
1,0,7692154830,1,20250123,58479
10,0,4075821369,1,20250123,1081
3,0,2916645803,1,20250123,50484
1,0,6752398014,1,20250124,56258
10,0,8916705423,1,20250124,3490
1,0,1482659037,1,20250124,63550
1,0,5982704513,1,20250125,82310
1,0,8243109675,1,20250124,85398
1,0,3792416508,1,20250124,4651
1,0,7518064392,1,20250124,37364
11,0,9172045863,1,20250124,16
10,0,4158672039,1,20250122,3056
10,0,2734819065,1,20250122,1243
1,0,6467502913,1,20250123,53204
1,0,8624917305,1,20250124,44454
10,0,1392645807,1,20250123,4051
15,0,5087169243,1,20250127,39
10,0,7826301495,1,20250122,385
1,0,3605948712,1,20250123,42970
1,0,6958204137,1,20250123,73280
1,0,9365821704,1,20250123,129894
10,0,5280417693,1,20250122,9097
10,0,7615902438,1,20250123,2904
10,0,4128735069,1,20250123,4805
11,0,2985176403,1,20250123,3543
10,0,6704821593,1,20250124,3221
1,0,8947103652,1,20250122,8813
1,0,1429658073,1,20250123,51481
1,0,5974806231,1,20250123,157965
11,0,8213057469,1,20250123,3362
10,0,3831472095,1,20250124,532
1,0,7459028163,1,20250123,42253
10,0,9104675824,1,20250123,8261
10,0,4186792053,1,20250122,1944
1,0,2769415308,1,20250124,12323
1,0,6397182540,1,20250123,17160
1,0,8546907132,1,20250123,8869
1,0,1304869572,1,20250122,70197
10,0,5039062748,1,20250122,1187
1,0,5947201863,1,20250124,7394
1,0,8476102395,1,20250122,75990
10,0,1209587436,1,20250123,1492
23,0,7692405813,1,20250124,999383
1,0,9367142058,1,20250122,87597
11,0,5186934702,4,20250123,258
1,0,2768504193,1,20250124,90644
10,0,6895174028,1,20250124,9614
1,0,4509382176,1,20250122,4265
1,0,3027649815,1,20250124,17814
3,0,8713506924,1,20250124,88792
10,0,1598743206,1,20250123,8626
1,0,6041983752,1,20250124,85890
1,0,9237458016,1,20250124,39219
3,0,7365021489,1,20250123,7436
3,0,5184072963,1,20250124,4354
1,0,2849763150,1,20250123,33726
1,0,6907412853,1,20250124,98838
1,0,8576194302,1,20250124,27504
1,0,1349587206,1,20250123,129817
1,0,5928471306,1,20250122,80454
1,0,7803164925,1,20250123,23512
1,0,3614079528,1,20250124,93525
3,0,6925718043,1,20250123,22065
1,0,9481235670,1,20250124,47999
1,0,5076491382,1,20250122,877
1,0,8265704913,1,20250123,49236
1,0,3742905618,1,20250122,60935
1,0,7506841293,1,20250123,15422
10,0,9186402357,1,20250122,2376
1,0,4069157328,1,20250123,70935
1,0,2756309841,1,20250122,11713
10,0,6489725301,1,20250122,7254
1,0,8631409275,1,20250122,26191
1,0,1397582640,1,20250124,51568
1,0,5126903478,1,20250124,85672
1,0,7945823160,1,20250122,64532
1,0,3609158742,1,20250123,58765
10,0,6978042513,1,20250123,6046
1,0,9426103578,1,20250124,30669
1,0,5236409187,1,20250122,17501
1,0,7614852093,1,20250124,13746
11,0,4089736512,1,20250123,2178
1,0,2896170548,1,20250122,11247
1,0,6705382941,1,20250124,83739
10,0,8957213406,1,20250123,4749
1,0,1408593762,1,20250124,69098
1,0,5981347206,1,20250122,40009
3,0,8276194053,1,20250122,9783
1,0,3817406295,1,20250124,88937
3,0,7498103625,1,20250123,28865
1,0,9164528703,1,20250123,33272
1,0,4127605983,1,20250122,22677
1,0,2763054195,1,20250123,41588
10,0,6429751083,1,20250122,145
1,0,8594201736,1,20250122,62641
10,0,1329607845,1,20250124,9410
1,0,5048219763,1,20250124,48315
8,0,7815023694,1,20250124,37341
1,0,3692485170,1,20250122,20560
1,0,6951307482,1,20250122,58062
1,0,9307451628,1,20250123,37374
1,0,5162489037,1,20250124,79037
10,0,7635071284,1,20250122,3702
1,0,4019758632,1,20250123,13898
1,0,2953167480,1,20250123,41653
1,0,6739158024,1,20250122,54651
10,0,8976304215,1,20250122,261
1,0,1449067832,1,20250122,2905
1,0,5997138420,1,20250124,45966
1,0,8235496173,1,20250124,92981
10,0,3726854109,1,20250122,2843
3,0,7489306215,1,20250124,230
1,0,9157463802,1,20250122,34211
11,0,4103259867,1,20250123,3577
10,0,2794618370,1,20250123,2151
1,0,6384279510,1,20250122,20574
1,0,8529367014,1,20250122,34827
1,0,1379685402,1,20250123,2614
1,0,5038716924,1,20250124,36389
1,0,7895041623,1,20250122,4996
10,0,3609425871,1,20250124,5410
10,0,6925180374,1,20250122,1308
1,0,9347015862,1,20250122,85457
10,0,5279634108,1,20250122,6049
3,0,7640253189,1,20250123,6237
1,0,4091587632,1,20250123,78056
1,0,2864175903,1,20250123,28713
1,0,6782403591,1,20250123,34511
11,0,8925647031,3,20250124,1634
1,0,1457039826,1,20250122,43241
1,0,5904867132,1,20250124,81653
1,0,8209617543,4,20250124,28230
1,0,3857190462,1,20250124,84484
1,0,7421063895,1,20250122,5569
10,0,9185476032,1,20250122,1081
10,0,4169375208,1,20250122,5598
1,0,2785149637,1,20250123,35238
1,0,6498705123,1,20250123,18099
1,0,8673412095,1,20250122,83601
1,0,1348752960,1,20250124,13616
1,0,5120846973,1,20250122,32243
11,0,7936405128,1,20250122,537
1,0,3528741096,1,20250122,53305
1,0,6815923740,1,20250122,73354
1,0,9308461752,1,20250123,26898
1,0,5249703618,1,20250123,16220
10,0,7692154830,1,20250123,114
1,0,4075821369,1,20250124,79315
1,0,2916645803,1,20250122,5236
3,0,6752398014,1,20250124,60138
1,0,8916705423,1,20250124,1881
1,0,1482659037,1,20250124,10066
1,0,5982704513,1,20250123,4371
1,0,8243109675,1,20250122,99781
1,0,3792416508,1,20250123,727060
1,0,7518064392,1,20250124,83405
1,0,9172045863,1,20250124,20294
1,0,4158672039,1,20250124,22945
10,0,2734819065,1,20250124,9483
1,0,6467502913,1,20250122,18407
1,0,8624917305,1,20250124,59082
1,0,1392645807,1,20250123,65055
7,0,5087169243,1,20250123,126158
10,0,7826301495,1,20250122,259
1,0,3605948712,1,20250122,41316
1,0,6958204137,1,20250122,99606
1,0,9365821704,1,20250122,68240
1,0,5280417693,1,20250124,60484
10,0,7615902438,1,20250123,463
1,0,4128735069,1,20250122,52081
1,0,2985176403,1,20250123,73156
1,0,6704821593,1,20250122,102601
1,0,8947103652,1,20250123,66598
1,0,1429658073,1,20250124,70932
1,0,5974806231,1,20250124,97061
1,0,8213057469,1,20250123,37035
1,0,3831472095,1,20250123,33272
1,0,7459028163,1,20250124,30970
1,0,9104675824,1,20250123,89210
10,0,4186792053,1,20250123,1029
10,0,2769415308,1,20250124,1062
1,0,6397182540,1,20250123,3991
1,0,8546907132,1,20250122,45998
10,0,1304869572,1,20250122,1562
1,0,5039062748,1,20250122,917
1,0,7891604523,1,20250123,26675
1,0,3627418905,1,20250122,37535
1,0,6982045317,1,20250123,57173
1,0,9418635720,1,20250122,439868
10,0,5947201863,1,20250123,1544
10,0,8476102395,1,20250122,2223
1,0,1209587436,1,20250122,65404
1,0,7692405813,1,20250123,9511
1,0,9367142058,1,20250124,4126
1,0,5186934702,1,20250123,99374
1,0,2768504193,1,20250122,71280
1,0,6895174028,1,20250124,35135
1,0,4509382176,1,20250122,95100
1,0,3027649815,1,20250122,46488
10,0,8713506924,1,20250124,8935
1,0,1598743206,1,20250123,68707
16,0,6041983752,1,20250124,2
1,0,9237458016,1,20250124,69524
10,0,7365021489,1,20250124,2334
1,0,5184072963,1,20250123,88402
1,0,2849763150,1,20250122,69376
10,0,6907412853,1,20250123,478
11,0,8576194302,1,20250122,916
1,0,1349587206,1,20250122,72075
10,0,5928471306,1,20250123,697
1,0,7803164925,1,20250123,57873
1,0,3614079528,1,20250124,5926
1,0,6925718043,1,20250122,37498
1,0,9481235670,1,20250123,35231
1,0,5076491382,1,20250122,5096
1,0,8265704913,1,20250122,45712
3,0,3742905618,1,20250124,34909
1,0,7506841293,1,20250122,1029
1,0,9186402357,1,20250123,65468
3,0,4069157328,1,20250124,22923
1,0,2756309841,1,20250124,904611
1,0,6489725301,1,20250122,24632
1,0,8631409275,1,20250123,27293
1,0,1397582640,1,20250124,8629
10,0,5126903478,1,20250122,608
1,0,7945823160,1,20250123,17380
10,0,3609158742,1,20250124,2144
1,0,6978042513,1,20250124,37219
10,0,9426103578,1,20250123,1849
1,0,5236409187,1,20250124,9608
1,0,7614852093,1,20250122,3141
1,0,4089736512,1,20250122,13628
10,0,2896170548,1,20250123,1218
1,0,6705382941,1,20250123,34387
1,0,8957213406,1,20250122,62514
1,0,1408593762,1,20250123,98621
1,0,5981347206,1,20250123,96966
1,0,8276194053,1,20250123,81166
1,0,3817406295,1,20250123,31289
1,0,7498103625,1,20250123,88049
10,0,9164528703,1,20250124,4378
1,0,4127605983,1,20250124,14540
1,0,2763054195,1,20250122,3376
1,0,6429751083,1,20250122,1965
1,0,8594201736,1,20250123,4039
1,0,1329607845,1,20250123,32934
10,0,5048219763,1,20250122,10215
3,0,7815023694,1,20250122,9390
1,0,3692485170,1,20250124,7601
1,0,6951307482,1,20250122,43127
1,0,9307451628,1,20250123,6222
1,0,5162489037,1,20250124,64391
1,0,7635071284,1,20250122,35599
1,0,4019758632,1,20250123,50128
1,0,2953167480,1,20250122,5735
10,0,6739158024,1,20250123,3074
1,0,8976304215,1,20250123,344
1,0,1449067832,1,20250122,61548
1,0,5997138420,1,20250124,72738
1,0,8235496173,1,20250122,22952
1,0,3726854109,1,20250122,28959
1,0,7489306215,1,20250123,57638
1,0,9157463802,1,20250124,13913
1,0,4103259867,1,20250122,32835
1,0,2794618370,1,20250124,19317
1,0,6384279510,1,20250123,37695
10,0,8529367014,1,20250124,3439
1,0,1379685402,1,20250122,79533
1,0,5038716924,1,20250124,35651
1,0,7895041623,1,20250124,288283
1,0,3609425871,1,20250123,91260
1,0,6925180374,1,20250123,54254
1,0,9347015862,1,20250124,26793
1,0,5279634108,1,20250122,98381
10,0,7640253189,1,20250122,5355
1,0,4091587632,1,20250124,44094
